provincia,country,lat,long,dates,value
,Bahrain,26.02750000,50.55000000,2020-10-24,76474
,Bahrain,26.02750000,50.55000000,2020-10-25,76776
,Bahrain,26.02750000,50.55000000,2020-10-26,77132
,Bahrain,26.02750000,50.55000000,2020-10-27,77421
,Bahrain,26.02750000,50.55000000,2020-10-28,77697
,Bahrain,26.02750000,50.55000000,2020-10-29,78102
,Bahrain,26.02750000,50.55000000,2020-10-30,78365
,Bahrain,26.02750000,50.55000000,2020-10-31,78719
,Bahrain,26.02750000,50.55000000,2020-11-01,78997
,Bahrain,26.02750000,50.55000000,2020-11-02,79318
,Bahrain,26.02750000,50.55000000,2020-11-03,79680
,Bahrain,26.02750000,50.55000000,2020-11-04,79929
,Bahrain,26.02750000,50.55000000,2020-11-05,80174
,Bahrain,26.02750000,50.55000000,2020-11-06,80526
,Bahrain,26.02750000,50.55000000,2020-11-07,80763
,Bahrain,26.02750000,50.55000000,2020-11-08,81000
,Bahrain,26.02750000,50.55000000,2020-11-09,81225
,Bahrain,26.02750000,50.55000000,2020-11-10,81415
,Bahrain,26.02750000,50.55000000,2020-11-11,81658
,Bahrain,26.02750000,50.55000000,2020-11-12,81846
,Bahrain,26.02750000,50.55000000,2020-11-13,82038
,Bahrain,26.02750000,50.55000000,2020-11-14,82300
,Bahrain,26.02750000,50.55000000,2020-11-15,82469
,Bahrain,26.02750000,50.55000000,2020-11-16,82680
,Bahrain,26.02750000,50.55000000,2020-11-17,82900
,Bahrain,26.02750000,50.55000000,2020-11-18,83087
,Bahrain,26.02750000,50.55000000,2020-11-19,83244
,Bahrain,26.02750000,50.55000000,2020-11-20,83416
,Bahrain,26.02750000,50.55000000,2020-11-21,83617
,Bahrain,26.02750000,50.55000000,2020-11-22,83829
,Bahrain,26.02750000,50.55000000,2020-11-23,84017
,Bangladesh,23.68500000,90.35630000,2020-01-22,0
,Bangladesh,23.68500000,90.35630000,2020-01-23,0
,Bangladesh,23.68500000,90.35630000,2020-01-24,0
,Bangladesh,23.68500000,90.35630000,2020-01-25,0
,Bangladesh,23.68500000,90.35630000,2020-01-26,0
,Bangladesh,23.68500000,90.35630000,2020-01-27,0
,Bangladesh,23.68500000,90.35630000,2020-01-28,0
,Bangladesh,23.68500000,90.35630000,2020-01-29,0
,Bangladesh,23.68500000,90.35630000,2020-01-30,0
,Bangladesh,23.68500000,90.35630000,2020-01-31,0
,Bangladesh,23.68500000,90.35630000,2020-02-01,0
,Bangladesh,23.68500000,90.35630000,2020-02-02,0
,Bangladesh,23.68500000,90.35630000,2020-02-03,0
,Bangladesh,23.68500000,90.35630000,2020-02-04,0
,Bangladesh,23.68500000,90.35630000,2020-02-05,0
,Bangladesh,23.68500000,90.35630000,2020-02-06,0
,Bangladesh,23.68500000,90.35630000,2020-02-07,0
,Bangladesh,23.68500000,90.35630000,2020-02-08,0
,Bangladesh,23.68500000,90.35630000,2020-02-09,0
,Bangladesh,23.68500000,90.35630000,2020-02-10,0
,Bangladesh,23.68500000,90.35630000,2020-02-11,0
,Bangladesh,23.68500000,90.35630000,2020-02-12,0
,Bangladesh,23.68500000,90.35630000,2020-02-13,0
,Bangladesh,23.68500000,90.35630000,2020-02-14,0
,Bangladesh,23.68500000,90.35630000,2020-02-15,0
,Bangladesh,23.68500000,90.35630000,2020-02-16,0
,Bangladesh,23.68500000,90.35630000,2020-02-17,0
,Bangladesh,23.68500000,90.35630000,2020-02-18,0
,Bangladesh,23.68500000,90.35630000,2020-02-19,0
,Bangladesh,23.68500000,90.35630000,2020-02-20,0
,Bangladesh,23.68500000,90.35630000,2020-02-21,0
,Bangladesh,23.68500000,90.35630000,2020-02-22,0
,Bangladesh,23.68500000,90.35630000,2020-02-23,0
,Bangladesh,23.68500000,90.35630000,2020-02-24,0
,Bangladesh,23.68500000,90.35630000,2020-02-25,0
,Bangladesh,23.68500000,90.35630000,2020-02-26,0
,Bangladesh,23.68500000,90.35630000,2020-02-27,0
,Bangladesh,23.68500000,90.35630000,2020-02-28,0
,Bangladesh,23.68500000,90.35630000,2020-02-29,0
,Bangladesh,23.68500000,90.35630000,2020-03-01,0
,Bangladesh,23.68500000,90.35630000,2020-03-02,0
,Bangladesh,23.68500000,90.35630000,2020-03-03,0
,Bangladesh,23.68500000,90.35630000,2020-03-04,0
,Bangladesh,23.68500000,90.35630000,2020-03-05,0
,Bangladesh,23.68500000,90.35630000,2020-03-06,0
,Bangladesh,23.68500000,90.35630000,2020-03-07,0
,Bangladesh,23.68500000,90.35630000,2020-03-08,0
,Bangladesh,23.68500000,90.35630000,2020-03-09,0
,Bangladesh,23.68500000,90.35630000,2020-03-10,0
,Bangladesh,23.68500000,90.35630000,2020-03-11,0
,Bangladesh,23.68500000,90.35630000,2020-03-12,0
,Bangladesh,23.68500000,90.35630000,2020-03-13,0
,Bangladesh,23.68500000,90.35630000,2020-03-14,0
,Bangladesh,23.68500000,90.35630000,2020-03-15,0
,Bangladesh,23.68500000,90.35630000,2020-03-16,2
,Bangladesh,23.68500000,90.35630000,2020-03-17,3
,Bangladesh,23.68500000,90.35630000,2020-03-18,3
,Bangladesh,23.68500000,90.35630000,2020-03-19,3
,Bangladesh,23.68500000,90.35630000,2020-03-20,3
,Bangladesh,23.68500000,90.35630000,2020-03-21,3
,Bangladesh,23.68500000,90.35630000,2020-03-22,3
,Bangladesh,23.68500000,90.35630000,2020-03-23,3
,Bangladesh,23.68500000,90.35630000,2020-03-24,5
,Bangladesh,23.68500000,90.35630000,2020-03-25,7
,Bangladesh,23.68500000,90.35630000,2020-03-26,11
,Bangladesh,23.68500000,90.35630000,2020-03-27,11
,Bangladesh,23.68500000,90.35630000,2020-03-28,15
,Bangladesh,23.68500000,90.35630000,2020-03-29,15
,Bangladesh,23.68500000,90.35630000,2020-03-30,19
,Bangladesh,23.68500000,90.35630000,2020-03-31,25
,Bangladesh,23.68500000,90.35630000,2020-04-01,25
,Bangladesh,23.68500000,90.35630000,2020-04-02,25
,Bangladesh,23.68500000,90.35630000,2020-04-03,26
,Bangladesh,23.68500000,90.35630000,2020-04-04,30
,Bangladesh,23.68500000,90.35630000,2020-04-05,33
,Bangladesh,23.68500000,90.35630000,2020-04-06,33
,Bangladesh,23.68500000,90.35630000,2020-04-07,33
,Bangladesh,23.68500000,90.35630000,2020-04-08,33
,Bangladesh,23.68500000,90.35630000,2020-04-09,33
,Bangladesh,23.68500000,90.35630000,2020-04-10,33
,Bangladesh,23.68500000,90.35630000,2020-04-11,36
,Bangladesh,23.68500000,90.35630000,2020-04-12,39
,Bangladesh,23.68500000,90.35630000,2020-04-13,42
,Bangladesh,23.68500000,90.35630000,2020-04-14,42
,Bangladesh,23.68500000,90.35630000,2020-04-15,49
,Bangladesh,23.68500000,90.35630000,2020-04-16,49
,Bangladesh,23.68500000,90.35630000,2020-04-17,58
,Bangladesh,23.68500000,90.35630000,2020-04-18,66
,Bangladesh,23.68500000,90.35630000,2020-04-19,75
,Bangladesh,23.68500000,90.35630000,2020-04-20,85
,Bangladesh,23.68500000,90.35630000,2020-04-21,87
,Bangladesh,23.68500000,90.35630000,2020-04-22,92
,Bangladesh,23.68500000,90.35630000,2020-04-23,108
,Bangladesh,23.68500000,90.35630000,2020-04-24,112
,Bangladesh,23.68500000,90.35630000,2020-04-25,113
,Bangladesh,23.68500000,90.35630000,2020-04-26,122
,Bangladesh,23.68500000,90.35630000,2020-04-27,131
,Bangladesh,23.68500000,90.35630000,2020-04-28,139
,Bangladesh,23.68500000,90.35630000,2020-04-29,150
,Bangladesh,23.68500000,90.35630000,2020-04-30,160
,Bangladesh,23.68500000,90.35630000,2020-05-01,174
,Bangladesh,23.68500000,90.35630000,2020-05-02,177
,Bangladesh,23.68500000,90.35630000,2020-05-03,1063
,Bangladesh,23.68500000,90.35630000,2020-05-04,1209
,Bangladesh,23.68500000,90.35630000,2020-05-05,1403
,Bangladesh,23.68500000,90.35630000,2020-05-06,1403
,Bangladesh,23.68500000,90.35630000,2020-05-07,1910
,Bangladesh,23.68500000,90.35630000,2020-05-08,2101
,Bangladesh,23.68500000,90.35630000,2020-05-09,2414
,Bangladesh,23.68500000,90.35630000,2020-05-10,2650
,Bangladesh,23.68500000,90.35630000,2020-05-11,2902
,Bangladesh,23.68500000,90.35630000,2020-05-12,3147
,Bangladesh,23.68500000,90.35630000,2020-05-13,3361
,Bangladesh,23.68500000,90.35630000,2020-05-14,3361
,Bangladesh,23.68500000,90.35630000,2020-05-15,3882
,Bangladesh,23.68500000,90.35630000,2020-05-16,4117
,Bangladesh,23.68500000,90.35630000,2020-05-17,4373
,Bangladesh,23.68500000,90.35630000,2020-05-18,4585
,Bangladesh,23.68500000,90.35630000,2020-05-19,4993
,Bangladesh,23.68500000,90.35630000,2020-05-20,5207
,Bangladesh,23.68500000,90.35630000,2020-05-21,5602
,Bangladesh,23.68500000,90.35630000,2020-05-22,6190
,Bangladesh,23.68500000,90.35630000,2020-05-23,6486
,Bangladesh,23.68500000,90.35630000,2020-05-24,6901
,Bangladesh,23.68500000,90.35630000,2020-05-25,7334
,Bangladesh,23.68500000,90.35630000,2020-05-26,7579
,Bangladesh,23.68500000,90.35630000,2020-05-27,7925
,Bangladesh,23.68500000,90.35630000,2020-05-28,8425
,Bangladesh,23.68500000,90.35630000,2020-05-29,9015
,Bangladesh,23.68500000,90.35630000,2020-05-30,9375
,Bangladesh,23.68500000,90.35630000,2020-05-31,9781
,Bangladesh,23.68500000,90.35630000,2020-06-01,10597
,Bangladesh,23.68500000,90.35630000,2020-06-02,11120
,Bangladesh,23.68500000,90.35630000,2020-06-03,11590
,Bangladesh,23.68500000,90.35630000,2020-06-04,12161
,Bangladesh,23.68500000,90.35630000,2020-06-05,12804
,Bangladesh,23.68500000,90.35630000,2020-06-06,13325
,Bangladesh,23.68500000,90.35630000,2020-06-07,13903
,Bangladesh,23.68500000,90.35630000,2020-06-08,14560
,Bangladesh,23.68500000,90.35630000,2020-06-09,15337
,Bangladesh,23.68500000,90.35630000,2020-06-10,15900
,Bangladesh,23.68500000,90.35630000,2020-06-11,16747
,Bangladesh,23.68500000,90.35630000,2020-06-12,17249
,Bangladesh,23.68500000,90.35630000,2020-06-13,17828
,Bangladesh,23.68500000,90.35630000,2020-06-14,18730
,Bangladesh,23.68500000,90.35630000,2020-06-15,18731
,Bangladesh,23.68500000,90.35630000,2020-06-16,36264
,Bangladesh,23.68500000,90.35630000,2020-06-17,38189
,Bangladesh,23.68500000,90.35630000,2020-06-18,40164
,Bangladesh,23.68500000,90.35630000,2020-06-19,42945
,Bangladesh,23.68500000,90.35630000,2020-06-20,43993
,Bangladesh,23.68500000,90.35630000,2020-06-21,45077
,Bangladesh,23.68500000,90.35630000,2020-06-22,46755
,Bangladesh,23.68500000,90.35630000,2020-06-23,47635
,Bangladesh,23.68500000,90.35630000,2020-06-24,49666
,Bangladesh,23.68500000,90.35630000,2020-06-25,51495
,Bangladesh,23.68500000,90.35630000,2020-06-26,53133
,Bangladesh,23.68500000,90.35630000,2020-06-27,54318
,Bangladesh,23.68500000,90.35630000,2020-06-28,55727
,Bangladesh,23.68500000,90.35630000,2020-06-29,57780
,Bangladesh,23.68500000,90.35630000,2020-06-30,59624
,Bangladesh,23.68500000,90.35630000,2020-07-01,62108
,Bangladesh,23.68500000,90.35630000,2020-07-02,66442
,Bangladesh,23.68500000,90.35630000,2020-07-03,68048
,Bangladesh,23.68500000,90.35630000,2020-07-04,70721
,Bangladesh,23.68500000,90.35630000,2020-07-05,72625
,Bangladesh,23.68500000,90.35630000,2020-07-06,76149
,Bangladesh,23.68500000,90.35630000,2020-07-07,78102
,Bangladesh,23.68500000,90.35630000,2020-07-08,80838
,Bangladesh,23.68500000,90.35630000,2020-07-09,84544
,Bangladesh,23.68500000,90.35630000,2020-07-10,86406
,Bangladesh,23.68500000,90.35630000,2020-07-11,88034
,Bangladesh,23.68500000,90.35630000,2020-07-12,93614
,Bangladesh,23.68500000,90.35630000,2020-07-13,98317
,Bangladesh,23.68500000,90.35630000,2020-07-14,103227
,Bangladesh,23.68500000,90.35630000,2020-07-15,105523
,Bangladesh,23.68500000,90.35630000,2020-07-16,106963
,Bangladesh,23.68500000,90.35630000,2020-07-17,108725
,Bangladesh,23.68500000,90.35630000,2020-07-18,110098
,Bangladesh,23.68500000,90.35630000,2020-07-19,111642
,Bangladesh,23.68500000,90.35630000,2020-07-20,113556
,Bangladesh,23.68500000,90.35630000,2020-07-21,115397
,Bangladesh,23.68500000,90.35630000,2020-07-22,117202
,Bangladesh,23.68500000,90.35630000,2020-07-23,119208
,Bangladesh,23.68500000,90.35630000,2020-07-24,120976
,Bangladesh,23.68500000,90.35630000,2020-07-25,122090
,Bangladesh,23.68500000,90.35630000,2020-07-26,123882
,Bangladesh,23.68500000,90.35630000,2020-07-27,125683
,Bangladesh,23.68500000,90.35630000,2020-07-28,127414
,Bangladesh,23.68500000,90.35630000,2020-07-29,130292
,Bangladesh,23.68500000,90.35630000,2020-07-30,132960
,Bangladesh,23.68500000,90.35630000,2020-07-31,135136
,Bangladesh,23.68500000,90.35630000,2020-08-01,136253
,Bangladesh,23.68500000,90.35630000,2020-08-02,136839
,Bangladesh,23.68500000,90.35630000,2020-08-03,137905
,Bangladesh,23.68500000,90.35630000,2020-08-04,139860
,Bangladesh,23.68500000,90.35630000,2020-08-05,141750
,Bangladesh,23.68500000,90.35630000,2020-08-06,143824
,Bangladesh,23.68500000,90.35630000,2020-08-07,145584
,Bangladesh,23.68500000,90.35630000,2020-08-08,146604
,Bangladesh,23.68500000,90.35630000,2020-08-09,148370
,Bangladesh,23.68500000,90.35630000,2020-08-10,150437
,Bangladesh,23.68500000,90.35630000,2020-08-11,151972
,Bangladesh,23.68500000,90.35630000,2020-08-12,153089
,Bangladesh,23.68500000,90.35630000,2020-08-13,154871
,Bangladesh,23.68500000,90.35630000,2020-08-14,156623
,Bangladesh,23.68500000,90.35630000,2020-08-15,157635
,Bangladesh,23.68500000,90.35630000,2020-08-16,158950
,Bangladesh,23.68500000,90.35630000,2020-08-17,160591
,Bangladesh,23.68500000,90.35630000,2020-08-18,162825
,Bangladesh,23.68500000,90.35630000,2020-08-19,165738
,Bangladesh,23.68500000,90.35630000,2020-08-20,168991
,Bangladesh,23.68500000,90.35630000,2020-08-21,172615
,Bangladesh,23.68500000,90.35630000,2020-08-22,175567
,Bangladesh,23.68500000,90.35630000,2020-08-23,179091
,Bangladesh,23.68500000,90.35630000,2020-08-24,182875
,Bangladesh,23.68500000,90.35630000,2020-08-25,186756
,Bangladesh,23.68500000,90.35630000,2020-08-26,190183
,Bangladesh,23.68500000,90.35630000,2020-08-27,193458
,Bangladesh,23.68500000,90.35630000,2020-08-28,196836
,Bangladesh,23.68500000,90.35630000,2020-08-29,198863
,Bangladesh,23.68500000,90.35630000,2020-08-30,201907
,Bangladesh,23.68500000,90.35630000,2020-08-31,204887
,Bangladesh,23.68500000,90.35630000,2020-09-01,208177
,Bangladesh,23.68500000,90.35630000,2020-09-02,211016
,Bangladesh,23.68500000,90.35630000,2020-09-03,213980
,Bangladesh,23.68500000,90.35630000,2020-09-04,216191
,Bangladesh,23.68500000,90.35630000,2020-09-05,217852
,Bangladesh,23.68500000,90.35630000,2020-09-06,221275
,Bangladesh,23.68500000,90.35630000,2020-09-07,224573
,Bangladesh,23.68500000,90.35630000,2020-09-08,227809
,Bangladesh,23.68500000,90.35630000,2020-09-09,230804
,Bangladesh,23.68500000,90.35630000,2020-09-10,233550
,Bangladesh,23.68500000,90.35630000,2020-09-11,236024
,Bangladesh,23.68500000,90.35630000,2020-09-12,238271
,Bangladesh,23.68500000,90.35630000,2020-09-13,240643
,Bangladesh,23.68500000,90.35630000,2020-09-14,243155
,Bangladesh,23.68500000,90.35630000,2020-09-15,245594
,Bangladesh,23.68500000,90.35630000,2020-09-16,247969
,Bangladesh,23.68500000,90.35630000,2020-09-17,250412
,Bangladesh,23.68500000,90.35630000,2020-09-18,252335
,Bangladesh,23.68500000,90.35630000,2020-09-19,254386
,Bangladesh,23.68500000,90.35630000,2020-09-20,256565
,Bangladesh,23.68500000,90.35630000,2020-09-21,258717
,Bangladesh,23.68500000,90.35630000,2020-09-22,260790
,Bangladesh,23.68500000,90.35630000,2020-09-23,262953
,Bangladesh,23.68500000,90.35630000,2020-09-24,265092
,Bangladesh,23.68500000,90.35630000,2020-09-25,267024
,Bangladesh,23.68500000,90.35630000,2020-09-26,268777
,Bangladesh,23.68500000,90.35630000,2020-09-27,270491
,Bangladesh,23.68500000,90.35630000,2020-09-28,272073
,Bangladesh,23.68500000,90.35630000,2020-09-29,273698
,Bangladesh,23.68500000,90.35630000,2020-09-30,275487
,Bangladesh,23.68500000,90.35630000,2020-10-01,277078
,Bangladesh,23.68500000,90.35630000,2020-10-02,278627
,Bangladesh,23.68500000,90.35630000,2020-10-03,280069
,Bangladesh,23.68500000,90.35630000,2020-10-04,281656
,Bangladesh,23.68500000,90.35630000,2020-10-05,283182
,Bangladesh,23.68500000,90.35630000,2020-10-06,284833
,Bangladesh,23.68500000,90.35630000,2020-10-07,286631
,Bangladesh,23.68500000,90.35630000,2020-10-08,288316
,Bangladesh,23.68500000,90.35630000,2020-10-09,289912
,Bangladesh,23.68500000,90.35630000,2020-10-10,291365
,Bangladesh,23.68500000,90.35630000,2020-10-11,292860
,Bangladesh,23.68500000,90.35630000,2020-10-12,294391
,Bangladesh,23.68500000,90.35630000,2020-10-13,295873
,Bangladesh,23.68500000,90.35630000,2020-10-14,297449
,Bangladesh,23.68500000,90.35630000,2020-10-15,299229
,Bangladesh,23.68500000,90.35630000,2020-10-16,300738
,Bangladesh,23.68500000,90.35630000,2020-10-17,302298
,Bangladesh,23.68500000,90.35630000,2020-10-18,303972
,Bangladesh,23.68500000,90.35630000,2020-10-19,305599
,Bangladesh,23.68500000,90.35630000,2020-10-20,307141
,Bangladesh,23.68500000,90.35630000,2020-10-21,308845
,Bangladesh,23.68500000,90.35630000,2020-10-22,310532
,Bangladesh,23.68500000,90.35630000,2020-10-23,312065
,Bangladesh,23.68500000,90.35630000,2020-10-24,313563
,Bangladesh,23.68500000,90.35630000,2020-10-25,315107
,Bangladesh,23.68500000,90.35630000,2020-10-26,316600
,Bangladesh,23.68500000,90.35630000,2020-10-27,318123
,Bangladesh,23.68500000,90.35630000,2020-10-28,319733
,Bangladesh,23.68500000,90.35630000,2020-10-29,321281
,Bangladesh,23.68500000,90.35630000,2020-10-30,322703
,Bangladesh,23.68500000,90.35630000,2020-10-31,324145
,Bangladesh,23.68500000,90.35630000,2020-11-01,325940
,Bangladesh,23.68500000,90.35630000,2020-11-02,327901
,Bangladesh,23.68500000,90.35630000,2020-11-03,329787
,Bangladesh,23.68500000,90.35630000,2020-11-04,331697
,Bangladesh,23.68500000,90.35630000,2020-11-05,333588
,Bangladesh,23.68500000,90.35630000,2020-11-06,335027
,Bangladesh,23.68500000,90.35630000,2020-11-07,336568
,Bangladesh,23.68500000,90.35630000,2020-11-08,338145
,Bangladesh,23.68500000,90.35630000,2020-11-09,339768
,Bangladesh,23.68500000,90.35630000,2020-11-10,341416
,Bangladesh,23.68500000,90.35630000,2020-11-11,343131
,Bangladesh,23.68500000,90.35630000,2020-11-12,344868
,Bangladesh,23.68500000,90.35630000,2020-11-13,346387
,Bangladesh,23.68500000,90.35630000,2020-11-14,347849
,Bangladesh,23.68500000,90.35630000,2020-11-15,349542
,Bangladesh,23.68500000,90.35630000,2020-11-16,351146
,Bangladesh,23.68500000,90.35630000,2020-11-17,352895
,Bangladesh,23.68500000,90.35630000,2020-11-18,354788
,Bangladesh,23.68500000,90.35630000,2020-11-19,356722
,Bangladesh,23.68500000,90.35630000,2020-11-20,358431
,Bangladesh,23.68500000,90.35630000,2020-11-21,360352
,Bangladesh,23.68500000,90.35630000,2020-11-22,362428
,Bangladesh,23.68500000,90.35630000,2020-11-23,364611
,Barbados,13.19390000,-59.54320000,2020-01-22,0
,Barbados,13.19390000,-59.54320000,2020-01-23,0
,Barbados,13.19390000,-59.54320000,2020-01-24,0
,Barbados,13.19390000,-59.54320000,2020-01-25,0
,Barbados,13.19390000,-59.54320000,2020-01-26,0
,Barbados,13.19390000,-59.54320000,2020-01-27,0
,Barbados,13.19390000,-59.54320000,2020-01-28,0
,Barbados,13.19390000,-59.54320000,2020-01-29,0
,Barbados,13.19390000,-59.54320000,2020-01-30,0
,Barbados,13.19390000,-59.54320000,2020-01-31,0
,Barbados,13.19390000,-59.54320000,2020-02-01,0
,Barbados,13.19390000,-59.54320000,2020-02-02,0
,Barbados,13.19390000,-59.54320000,2020-02-03,0
,Barbados,13.19390000,-59.54320000,2020-02-04,0
,Barbados,13.19390000,-59.54320000,2020-02-05,0
,Barbados,13.19390000,-59.54320000,2020-02-06,0
,Barbados,13.19390000,-59.54320000,2020-02-07,0
,Barbados,13.19390000,-59.54320000,2020-02-08,0
,Barbados,13.19390000,-59.54320000,2020-02-09,0
,Barbados,13.19390000,-59.54320000,2020-02-10,0
,Barbados,13.19390000,-59.54320000,2020-02-11,0
,Barbados,13.19390000,-59.54320000,2020-02-12,0
,Barbados,13.19390000,-59.54320000,2020-02-13,0
,Barbados,13.19390000,-59.54320000,2020-02-14,0
,Barbados,13.19390000,-59.54320000,2020-02-15,0
,Barbados,13.19390000,-59.54320000,2020-02-16,0
,Barbados,13.19390000,-59.54320000,2020-02-17,0
,Barbados,13.19390000,-59.54320000,2020-02-18,0
,Barbados,13.19390000,-59.54320000,2020-02-19,0
,Barbados,13.19390000,-59.54320000,2020-02-20,0
,Barbados,13.19390000,-59.54320000,2020-02-21,0
,Barbados,13.19390000,-59.54320000,2020-02-22,0
,Barbados,13.19390000,-59.54320000,2020-02-23,0
,Barbados,13.19390000,-59.54320000,2020-02-24,0
,Barbados,13.19390000,-59.54320000,2020-02-25,0
,Barbados,13.19390000,-59.54320000,2020-02-26,0
,Barbados,13.19390000,-59.54320000,2020-02-27,0
,Barbados,13.19390000,-59.54320000,2020-02-28,0
,Barbados,13.19390000,-59.54320000,2020-02-29,0
,Barbados,13.19390000,-59.54320000,2020-03-01,0
,Barbados,13.19390000,-59.54320000,2020-03-02,0
,Barbados,13.19390000,-59.54320000,2020-03-03,0
,Barbados,13.19390000,-59.54320000,2020-03-04,0
,Barbados,13.19390000,-59.54320000,2020-03-05,0
,Barbados,13.19390000,-59.54320000,2020-03-06,0
,Barbados,13.19390000,-59.54320000,2020-03-07,0
,Barbados,13.19390000,-59.54320000,2020-03-08,0
,Barbados,13.19390000,-59.54320000,2020-03-09,0
,Barbados,13.19390000,-59.54320000,2020-03-10,0
,Barbados,13.19390000,-59.54320000,2020-03-11,0
,Barbados,13.19390000,-59.54320000,2020-03-12,0
,Barbados,13.19390000,-59.54320000,2020-03-13,0
,Barbados,13.19390000,-59.54320000,2020-03-14,0
,Barbados,13.19390000,-59.54320000,2020-03-15,0
,Barbados,13.19390000,-59.54320000,2020-03-16,0
,Barbados,13.19390000,-59.54320000,2020-03-17,0
,Barbados,13.19390000,-59.54320000,2020-03-18,0
,Barbados,13.19390000,-59.54320000,2020-03-19,0
,Barbados,13.19390000,-59.54320000,2020-03-20,0
,Barbados,13.19390000,-59.54320000,2020-03-21,0
,Barbados,13.19390000,-59.54320000,2020-03-22,0
,Barbados,13.19390000,-59.54320000,2020-03-23,0
,Barbados,13.19390000,-59.54320000,2020-03-24,0
,Barbados,13.19390000,-59.54320000,2020-03-25,0
,Barbados,13.19390000,-59.54320000,2020-03-26,0
,Barbados,13.19390000,-59.54320000,2020-03-27,0
,Barbados,13.19390000,-59.54320000,2020-03-28,0
,Barbados,13.19390000,-59.54320000,2020-03-29,0
,Barbados,13.19390000,-59.54320000,2020-03-30,0
,Barbados,13.19390000,-59.54320000,2020-03-31,0
,Barbados,13.19390000,-59.54320000,2020-04-01,0
,Barbados,13.19390000,-59.54320000,2020-04-02,0
,Barbados,13.19390000,-59.54320000,2020-04-03,0
,Barbados,13.19390000,-59.54320000,2020-04-04,0
,Barbados,13.19390000,-59.54320000,2020-04-05,6
,Barbados,13.19390000,-59.54320000,2020-04-06,6
,Barbados,13.19390000,-59.54320000,2020-04-07,6
,Barbados,13.19390000,-59.54320000,2020-04-08,8
,Barbados,13.19390000,-59.54320000,2020-04-09,11
,Barbados,13.19390000,-59.54320000,2020-04-10,11
,Barbados,13.19390000,-59.54320000,2020-04-11,11
,Barbados,13.19390000,-59.54320000,2020-04-12,11
